sale_id,date_key,customer_key,product_key,store_key,employee_key,quantity,sales
64360,1424,1288,1327,229,225,1,4481.72
64361,105,1271,1775,352,1415,5,2672.77
64362,413,126,817,1141,7,1,1662.34
64363,1713,1881,394,480,1482,1,399.87
64364,667,1511,1555,145,1058,10,2144.53
64365,691,307,1462,504,436,3,311.23
64366,383,259,1492,584,787,8,438.13
64367,1033,536,573,997,1002,1,2411.83
64368,851,1703,17,766,441,1,3027.6
64369,753,1282,1034,455,1149,2,3091.97
64370,1375,1441,1426,7,486,4,1466.39
64371,317,1115,1581,7,822,3,4460.31
64372,116,261,1292,1068,453,4,1131.22
64373,817,600,1384,807,1206,6,4019.68
64374,301,1371,1237,454,849,5,2669.97
64375,1505,451,1721,557,827,4,3535.89
64376,777,1717,1466,378,445,7,151.36
64377,1518,261,1667,286,1361,9,2025.09
64378,1096,410,8,775,42,8,1746.57
64379,890,1080,118,1027,815,9,434.05
64380,1643,140,1457,505,1028,10,4771.33
64381,1399,975,33,291,832,1,2740.72
64382,75,722,402,794,331,2,3683.49
64383,1459,1940,1337,925,462,9,4772.49
64384,92,1076,602,872,897,5,1942.96
64385,1647,1932,1664,926,150,5,2747.22
64386,102,1885,1287,962,1107,1,3470.28
64387,1064,1277,136,1029,1397,8,4947.57
64388,1771,1055,120,390,1014,8,2995.58
64389,728,694,1473,505,1242,4,493.55
64390,462,140,1726,391,629,5,3028.15
64391,158,1888,140,612,927,3,4777.61
64392,570,1626,793,257,1203,6,3327.97
64393,1177,127,85,322,1066,10,1626.36
64394,567,75,1446,1108,592,9,4840.45
64395,1811,190,1406,1025,1203,3,680.14
64396,1301,731,629,1046,898,8,2486.49
64397,321,232,348,509,610,5,2978.46
64398,158,695,53,488,452,10,2095.44
64399,1096,1716,730,808,656,4,1019.89
64400,883,290,1409,564,548,4,3970.03
64401,458,1248,1723,118,230,10,67.85
64402,1707,1364,673,352,713,4,2117.0
64403,380,848,1487,914,351,3,2000.94
64404,1293,772,893,844,218,8,2859.84
64405,1362,1488,775,992,1269,9,3497.13
64406,1293,285,1540,15,171,7,4911.47
64407,361,544,349,442,358,6,4950.78
64408,2,714,987,1112,482,8,848.0
64409,1584,509,523,1065,502,7,1295.87
64410,806,1563,191,436,1254,3,630.33
64411,1731,848,738,1054,556,5,3802.16
64412,1374,1663,936,1116,154,1,2763.38
64413,1444,1087,1785,836,784,10,2717.24
64414,861,196,1152,1146,777,10,3037.79
64415,1124,662,1598,580,1393,4,4960.89
64416,224,1901,7,1131,1431,4,2630.14
64417,540,436,1442,976,27,6,4664.14
64418,164,1712,3,202,1493,7,258.34
64419,158,1002,1341,512,947,5,1564.19
64420,218,1985,1629,1039,664,6,3467.48
64421,1567,236,746,218,1099,4,1480.27
64422,1247,108,377,831,1129,7,1010.7
64423,1024,739,1633,552,60,6,2135.58
64424,904,131,1186,828,357,8,2477.9
64425,1562,8,1445,591,1189,4,596.12
64426,1423,1281,1745,188,943,5,1629.27
64427,1512,42,551,697,185,9,4427.82
64428,1283,756,677,220,986,4,87.37
64429,1160,1891,1641,562,139,10,2973.51
64430,55,1645,1187,673,1028,3,1929.13
64431,1396,1630,456,694,749,7,3228.6
64432,643,1077,514,836,763,9,560.79
64433,1057,793,1160,634,1292,3,2459.53
64434,1621,38,293,1179,1055,4,1729.74
64435,196,42,22,120,1006,6,3795.92
64436,429,1066,1520,1034,149,10,4882.06
64437,295,892,344,58,468,1,2332.63
64438,1062,988,1216,485,33,4,4409.44
64439,1612,484,1069,360,218,10,342.75
64440,1264,432,1516,769,8,5,2051.52
64441,1736,875,1732,1037,408,7,4381.78
64442,1576,185,614,723,49,7,2464.95
64443,433,1700,946,631,1466,2,2588.92
64444,364,536,590,452,291,2,1688.68
64445,228,18,1199,935,1429,2,4237.58
64446,330,1476,652,229,545,7,2194.12
64447,473,1729,1639,1089,713,5,220.34
64448,1757,1923,1790,975,912,3,2654.57
64449,521,1384,1359,1136,1194,9,3624.43
64450,1110,1685,1310,797,549,3,3510.2
64451,202,1193,499,980,669,9,135.15
64452,1442,1444,835,255,1444,6,1010.54
64453,594,1085,766,1190,423,4,633.27
64454,1363,1296,632,426,963,6,991.37
64455,989,1790,31,226,1200,8,4780.03
64456,1695,768,736,189,186,2,475.45
64457,1550,1685,287,318,962,10,1813.49
64458,104,1790,1321,1076,909,8,706.4
64459,532,1329,64,947,234,3,4747.48
64460,578,1385,1294,489,770,5,3048.99
64461,1602,1449,1688,760,100,1,1516.17
64462,690,1627,622,174,1177,5,3284.75
64463,297,216,1763,705,244,10,2857.28
64464,1480,1873,880,904,1334,7,213.85
64465,95,1337,631,1035,1276,4,1470.6
64466,837,542,399,409,622,8,1977.52
64467,1725,205,938,717,1067,9,2385.03
64468,530,1119,467,888,149,9,4756.72
64469,1463,1500,1019,836,184,10,399.16
64470,308,1135,1780,138,454,8,4196.82
64471,1238,84,1361,65,1432,10,2360.35
64472,1396,1307,228,717,859,9,3313.16
64473,33,931,866,18,426,3,3327.65
64474,854,214,1089,426,486,8,2415.12
64475,1556,1376,517,602,329,2,256.3
64476,509,1073,1046,120,297,8,2451.59
64477,1563,904,1555,174,687,4,747.02
64478,1812,903,703,358,1351,3,3755.66
64479,417,1943,1107,185,104,3,2601.16
64480,826,230,1414,310,1401,4,1577.72
64481,1196,1229,808,514,875,9,2209.23
64482,791,834,1290,524,99,8,2836.11
64483,490,638,869,109,1149,7,2952.41
64484,1042,628,831,1111,262,5,4315.03
64485,1262,25,1480,248,987,7,2836.07
64486,1252,333,820,110,1009,7,1381.06
64487,1265,1744,1487,1155,420,10,2740.93
64488,1505,604,1731,689,453,4,4032.03
64489,61,123,783,815,1373,2,2120.05
64490,147,53,1393,670,1215,9,1842.74
64491,1237,979,757,1085,1179,10,2660.04
64492,1269,966,1699,410,1223,8,4067.69
64493,1221,111,876,430,1236,7,3847.57
64494,25,1410,1350,968,1005,6,635.75
64495,1151,450,210,625,680,3,4959.02
64496,1298,620,836,45,319,8,1933.75
64497,1387,1436,1732,881,247,10,4660.96
64498,1432,1096,1771,1117,314,4,2872.46
64499,738,1554,1511,74,1123,9,1688.42
64500,369,719,177,1014,949,9,3195.57
64501,1412,1286,493,180,658,6,4319.48
64502,1418,1613,824,923,386,8,4191.4
64503,543,501,1498,542,1453,5,3099.3
64504,605,1282,656,731,171,9,1288.3
64505,1779,822,745,480,498,3,421.98
64506,1599,991,1724,549,771,2,164.43
64507,1376,828,1225,360,190,7,2779.34
64508,1646,1301,1738,754,280,8,3738.24
64509,1573,1605,764,680,699,2,845.09
64510,732,1377,692,426,170,1,1235.69
64511,808,707,276,247,1494,10,2688.35
64512,1262,1330,679,972,816,8,1153.81
64513,1399,711,181,1183,609,7,1761.96
64514,1136,393,630,1110,1209,2,3131.64
64515,1535,931,506,619,121,10,1361.7
64516,1285,884,475,286,49,10,2057.56
64517,1426,238,907,627,910,7,3791.17
64518,931,926,253,880,200,1,4554.47
64519,1104,1540,261,548,362,1,3269.24
64520,1378,1818,496,1082,36,7,2205.47
64521,825,1124,1639,341,1361,5,3636.38
64522,1691,1172,1236,759,852,2,1149.8
64523,236,3,1568,1082,665,1,1211.01
64524,843,1612,1192,1015,1426,5,215.24
64525,1337,1417,474,156,799,4,3564.61
64526,403,1073,293,1178,718,2,942.93
64527,211,1234,303,826,1323,1,2880.33
64528,1792,753,1683,444,145,10,4083.71
64529,614,88,233,784,1424,5,471.71
64530,1264,1000,206,791,608,7,4448.1
64531,499,1165,544,633,589,10,416.94
64532,154,1400,163,260,1444,1,4794.18
64533,962,338,314,668,1254,2,4642.56
64534,1055,154,1177,763,957,10,2548.11
64535,1592,1895,1736,414,782,10,2485.55
64536,912,1734,385,1136,298,4,2951.72
64537,667,212,629,712,388,3,1123.37
64538,828,1578,550,1121,43,10,4730.54
64539,1558,386,1191,460,94,8,1975.03
64540,754,1214,62,11,764,2,3963.87
64541,531,1834,38,866,149,8,211.98
64542,713,1846,830,1049,788,4,3756.15
64543,49,1714,177,426,1457,6,4514.78
64544,378,998,1290,274,647,8,1678.55
64545,1574,879,1165,863,1299,10,4815.57
64546,1714,1674,1027,178,234,5,4200.2
64547,996,1661,600,741,976,6,1824.81
64548,52,144,213,712,1449,10,3238.2
64549,1149,1603,452,459,1247,5,657.12
64550,381,975,11,32,379,8,2621.36
64551,171,1756,1279,979,327,8,3775.09
64552,481,1620,319,761,1086,2,89.04
64553,337,1128,50,699,6,9,3795.49
64554,1191,787,541,174,578,7,1761.2
64555,955,803,415,1177,602,8,4149.75
64556,155,1457,505,716,917,9,117.08
64557,539,1115,770,35,1293,1,2486.94
64558,749,1366,682,211,1411,10,2979.09
64559,1295,1933,1747,611,805,8,894.57
64560,136,302,316,779,629,4,574.45
64561,317,1156,968,59,442,4,4533.47
64562,470,23,1016,536,893,3,1976.31
64563,1771,1406,511,630,1366,1,1831.0
64564,129,1625,235,297,1490,10,2509.47
64565,1522,1543,96,431,1337,5,3473.2
64566,1331,160,111,374,1324,2,954.64
64567,993,1730,127,998,23,3,3354.28
64568,726,795,185,1006,712,5,4113.71
64569,1144,1385,769,643,957,9,1795.23
64570,837,380,467,915,986,8,736.41
64571,1819,1628,1222,1144,257,5,1184.08
64572,1135,617,250,810,1453,4,2406.29
64573,902,75,337,421,898,6,558.85
64574,1501,1829,1225,586,1115,9,1556.68
64575,1711,637,1048,838,741,5,1117.39
64576,1177,132,144,648,11,5,1761.83
64577,748,959,1643,417,389,10,1443.06
64578,138,1795,525,9,950,2,921.44
64579,402,273,726,1177,916,10,4781.55
64580,415,130,1347,54,95,4,958.48
64581,844,52,1165,27,800,2,2380.36
64582,1202,1908,1449,838,887,3,1808.41
64583,1106,472,592,1200,825,2,908.58
64584,849,1993,646,261,1082,10,1010.87
64585,1475,1553,977,313,718,10,1005.41
64586,571,1950,1584,769,1307,9,289.18
64587,398,1917,1253,641,614,7,1654.49
64588,722,226,898,1176,380,6,4100.08
64589,1137,979,1028,826,8,9,4851.9
64590,1677,1260,1032,42,198,5,3321.36
64591,1480,41,765,375,1244,9,3538.49
64592,927,1425,849,375,962,1,4640.81
64593,1818,1765,172,450,954,2,1416.3
64594,889,1356,1793,132,1047,3,2468.14
64595,157,1408,1676,88,1091,6,3622.06
64596,332,29,105,107,177,5,3958.7
64597,44,1812,344,258,666,10,1794.94
64598,387,43,794,693,1214,9,83.4
64599,861,1616,1287,1058,1262,9,2779.79
64600,817,1296,917,39,1250,1,2565.75
64601,1266,1051,730,1155,71,6,4305.91
64602,757,302,1634,475,234,8,3370.37
64603,1085,991,176,522,1402,2,1847.5
64604,1769,1998,1428,472,302,7,1232.22
64605,308,1158,742,1052,853,10,3468.01
64606,640,1129,611,483,262,1,4094.09
64607,541,449,1066,1144,1499,1,344.02
64608,1521,869,640,712,1182,8,4752.0
64609,230,1313,1691,368,945,9,1379.14
64610,28,1161,484,644,143,4,3649.48
64611,183,825,487,762,39,6,1344.35
64612,763,1485,987,615,46,5,4143.77
64613,1409,913,1445,712,37,5,989.39
64614,426,1699,393,999,1333,1,4360.94
64615,470,352,262,645,1274,3,996.22
64616,909,1007,129,111,1174,10,940.98
64617,530,1023,23,794,611,9,4901.94
64618,1448,951,358,314,1236,8,2858.82
64619,20,1098,756,776,5,10,1128.95
64620,1702,1173,1395,193,1403,1,4911.17
64621,1407,290,88,696,445,1,3168.7
64622,1398,1475,782,179,127,8,3839.58
64623,1507,341,775,835,385,10,2412.74
64624,490,1540,1035,240,472,5,984.99
64625,695,1923,1326,786,261,2,3349.42
64626,1702,374,1280,74,620,5,3207.69
64627,635,1846,794,286,1276,2,3304.75
64628,969,1787,1117,945,844,6,275.9
64629,168,1532,1435,810,39,2,1406.56
64630,448,298,240,8,542,9,2176.19
64631,362,102,1031,949,412,4,4691.63
64632,725,72,1072,402,258,2,2028.5
64633,977,1423,1397,827,589,4,2956.33
64634,1719,695,367,73,778,1,2502.23
64635,344,1362,602,567,1330,4,1078.92
64636,743,935,1628,586,1493,8,4490.88
64637,1052,1722,658,587,67,2,649.28
64638,616,1933,1438,842,867,7,4688.88
64639,419,845,1608,141,98,6,1899.14
64640,1110,1847,1296,846,58,10,1478.45
64641,1322,80,150,495,614,5,1683.2
64642,795,1374,1468,1059,717,5,3363.45
64643,620,1216,205,425,1448,3,3486.85
64644,714,935,1179,741,423,3,2498.08
64645,775,1807,372,223,1010,7,307.92
64646,957,1282,730,836,68,2,610.09
64647,1552,1663,1037,1176,373,8,2977.89
64648,162,1506,356,783,763,10,1395.75
64649,1230,299,604,415,1132,4,3482.87
64650,1585,1652,1287,479,88,8,1311.17
64651,1321,1379,1618,1108,1219,10,1002.33
64652,208,1720,107,314,246,7,3908.23
64653,1672,42,1310,384,450,5,3333.12
64654,1416,392,541,590,388,6,2874.19
64655,385,102,749,280,559,3,2759.49
64656,877,801,530,539,852,10,1031.57
64657,1699,910,725,161,531,10,2526.9
64658,238,1081,619,1102,1204,9,1133.25
64659,1278,741,1286,913,17,1,703.42
64660,677,600,1046,37,1180,1,1531.61
64661,364,1307,1732,111,1478,2,2762.61
64662,418,26,1726,1127,652,3,2115.69
64663,813,899,882,1079,259,8,3211.27
64664,358,1461,1732,496,444,1,1660.71
64665,177,485,540,718,642,4,415.71
64666,1558,943,1739,197,461,5,3210.4
64667,904,848,197,5,1436,3,607.93
64668,175,1286,52,158,1174,8,2584.24
64669,738,1584,1265,531,1145,7,4440.7
64670,710,209,405,498,901,7,2360.4
64671,1681,833,306,381,58,8,3539.96
64672,856,1991,1366,385,1487,1,1415.81
64673,117,174,483,683,709,10,1053.38
64674,646,1922,926,32,1262,2,349.93
64675,1141,1029,1692,409,1074,6,4132.09
64676,1645,444,1375,454,1016,6,372.42
64677,1691,321,1349,114,94,6,1982.97
64678,1822,395,1575,745,1133,1,4334.01
64679,1500,1216,301,586,1382,2,590.36
64680,533,187,197,126,567,2,2888.62
64681,591,1849,1754,79,523,1,4366.93
64682,615,1088,1270,468,516,8,2763.41
64683,440,68,778,932,54,8,2141.17
64684,493,1312,1084,1147,498,3,902.56
64685,1247,1962,1383,719,1444,6,483.46
64686,1495,1749,1066,597,237,2,4873.64
64687,989,275,1227,670,1403,6,591.15
64688,377,1081,1200,868,681,9,316.76
64689,476,429,1654,135,1435,2,3150.29
64690,823,791,204,1181,1252,2,3642.19
64691,1515,1625,1213,333,56,4,4649.03
64692,1170,1414,390,906,534,1,3857.84
64693,1381,1981,767,17,1340,9,4830.46
64694,904,266,324,480,439,5,945.21
64695,794,379,47,217,1243,6,1264.33
64696,367,465,1262,212,223,7,2521.3
64697,639,934,497,937,100,1,4425.77
64698,973,57,1463,806,1451,7,2615.82
64699,186,818,523,1014,578,3,3324.33
64700,1338,1928,991,1060,395,1,1315.56
64701,709,165,1059,557,623,3,588.8
64702,953,1345,373,730,738,5,4738.57
64703,953,1994,1319,977,1361,3,4136.37
64704,1724,1386,17,1078,203,7,3330.23
64705,986,1314,606,689,94,6,1425.01
64706,1592,573,11,196,564,10,2704.17
64707,851,1199,1573,174,975,9,3230.55
64708,1502,1127,1138,881,904,3,554.77
64709,524,666,1499,844,689,4,1500.47
64710,524,528,1146,541,145,4,1267.86
64711,273,1917,932,298,552,8,4440.43
64712,698,1813,93,1157,300,5,723.96
64713,109,1850,264,269,9,2,4616.6
64714,530,851,516,1026,117,2,4240.47
64715,950,844,1265,107,1066,7,2943.22
64716,751,135,1406,631,216,2,4013.22
64717,413,235,854,897,194,10,2533.17
64718,582,1664,583,532,497,2,1532.86
64719,1548,1908,993,421,659,4,2975.46
64720,1402,199,906,969,1187,5,1031.62
64721,128,183,1340,243,1445,9,2123.53
64722,755,190,1597,1194,6,2,4302.81
64723,830,7,370,254,1153,2,606.47
64724,58,1408,572,322,958,5,4133.47
64725,491,1854,1757,173,149,5,4233.33
64726,1044,155,1677,809,38,4,684.23
64727,113,623,1143,1054,1075,3,1343.63
64728,35,1582,1115,338,36,6,4877.95
64729,1338,154,908,1083,351,2,2122.21
64730,936,1425,351,737,394,3,1247.22
64731,157,458,1070,1077,563,7,2179.3
64732,264,390,1125,337,1244,6,2637.97
64733,1473,353,830,939,992,3,1904.0
64734,1703,1465,1787,39,1133,9,2572.94
64735,41,421,1489,1033,111,7,2962.79
64736,1382,179,658,455,10,1,1982.02
64737,835,210,1368,1109,1389,2,70.31
64738,923,724,1070,305,1363,2,2237.97
64739,1193,1962,1772,111,221,6,4435.02
64740,375,996,16,741,982,3,3077.78
64741,805,1347,672,496,1139,10,1688.43
64742,1725,1609,578,72,406,10,2447.82
64743,732,451,738,24,974,3,2080.71
64744,1297,447,1643,1137,830,6,844.74
64745,1608,908,395,657,969,5,1866.61
64746,1166,113,48,1065,1496,2,1542.88
64747,1824,1,669,299,692,3,3121.27
64748,625,1350,724,538,482,1,139.47
64749,690,1111,1507,805,989,5,4490.36
64750,1679,1060,137,497,547,7,503.86
64751,894,1553,201,515,1361,7,3221.9
64752,351,1865,1003,435,279,2,4232.3
64753,820,38,390,678,420,3,4528.88
64754,1804,1680,930,78,983,6,3343.92
64755,1579,1056,1634,336,1435,1,4757.49
64756,384,142,694,128,58,9,4232.67
64757,1687,1176,1310,655,744,3,4684.68
64758,1432,1140,1388,486,587,1,3226.45
64759,434,229,416,964,1024,8,1141.08
64760,1632,1468,109,293,605,10,1637.21
64761,1617,920,1516,153,274,5,3352.66
64762,794,783,1772,373,156,7,62.11
64763,1100,413,1645,808,671,5,2792.86
64764,795,1820,1205,22,421,1,4763.8
64765,1630,643,99,601,1297,9,751.75
64766,650,809,139,13,154,2,1086.48
64767,346,1417,1671,1048,977,1,3938.17
64768,500,1765,1441,351,1415,5,2886.46
64769,943,1930,1466,881,1032,6,603.88
64770,1679,413,424,284,749,9,1511.35
64771,1756,1635,1215,955,1260,5,4899.34
64772,382,550,590,287,890,10,1947.94
64773,1140,362,513,425,1329,6,2768.17
64774,237,458,1566,907,995,9,2835.64
64775,1730,1436,458,490,220,8,224.46
64776,1527,677,784,762,584,10,3647.08
64777,618,277,1656,1137,447,9,4729.84
64778,1351,573,1618,979,1062,3,1815.28
64779,651,1525,416,500,1109,9,3188.92
64780,1651,1858,425,51,787,3,1034.43
64781,1521,1744,1451,962,34,6,4677.6
64782,1802,1101,525,739,341,8,3697.36
64783,99,1267,1243,844,429,9,3218.28
64784,1793,1309,923,34,1276,3,1678.04
64785,1756,1618,1400,1155,192,5,3165.56
64786,1367,345,1552,996,108,9,2866.64
64787,761,1169,1245,564,484,4,2631.68
64788,670,1563,1719,1115,18,2,1042.91
64789,501,737,346,318,80,3,3026.73
64790,687,1418,96,520,322,4,551.78
64791,1208,826,1781,522,448,9,1639.52
64792,489,519,1617,443,1316,7,2651.11
64793,1224,282,1195,459,1089,9,3771.65
64794,484,1511,1765,529,1313,10,231.38
64795,435,511,1217,227,770,2,2704.4
64796,460,1796,1252,506,1088,8,2325.7
64797,1417,1296,410,1152,1003,1,4591.61
64798,1182,1603,17,165,43,8,1289.12
64799,114,1737,664,156,1242,10,392.73
64800,406,271,147,418,960,5,3069.12
64801,1324,523,77,229,559,3,4380.99
64802,1097,846,1734,328,1203,10,911.61
64803,1780,282,528,1156,777,5,4647.03
64804,941,448,1268,832,1146,9,288.68
64805,1282,1284,1529,152,448,6,3627.06
64806,389,785,1285,253,1438,6,3055.46
64807,1500,1195,798,890,55,3,4883.86
64808,1127,364,1154,1168,37,6,3880.35
64809,572,536,950,512,1322,5,1413.7
64810,1811,153,1603,412,204,6,4939.56
64811,443,1010,1486,298,510,2,4889.0
64812,1801,1260,643,1103,477,5,826.73
64813,1332,1942,1578,241,1312,8,2307.83
64814,2,1926,477,1050,218,6,1522.83
64815,716,1476,322,1189,289,4,599.41
64816,1490,1875,1209,127,465,6,4897.33
64817,799,325,1089,764,1219,9,4469.33
64818,346,1946,314,154,1411,8,3795.37
64819,722,1142,639,625,75,3,360.33
64820,364,285,47,568,1293,2,2919.76
64821,991,1635,727,167,841,7,1206.42
64822,292,1120,995,601,621,10,2267.34
64823,1095,662,466,523,728,7,2884.67
64824,887,1491,754,861,891,1,4410.15
64825,663,548,1202,808,535,3,761.38
64826,201,1811,1360,1197,706,3,1466.44
64827,689,229,1168,66,1257,7,313.84
64828,861,1520,1195,35,964,9,3989.69
64829,375,1827,1337,654,811,10,970.28
64830,1795,1231,1719,871,346,7,3284.36
64831,1574,1214,735,455,1331,10,1466.71
64832,1328,99,845,31,70,2,4901.73
64833,619,422,83,832,725,5,4336.75
64834,1790,555,810,863,1152,2,1729.91
64835,153,771,479,834,1383,7,3835.79
64836,1163,1673,337,935,352,3,4516.43
64837,928,165,7,447,334,6,978.25
64838,302,518,1648,680,1122,7,3325.62
64839,681,1545,38,415,547,5,3310.71
64840,853,256,1399,83,615,2,2045.54
64841,1450,1147,1639,871,607,3,4361.95
64842,643,46,764,762,341,6,784.14
64843,1218,563,439,291,1345,9,2417.83
64844,1480,37,97,122,1282,8,4441.83
64845,1745,1504,1561,299,962,8,2595.02
64846,129,183,805,108,308,7,4218.64
64847,1001,527,580,220,884,4,2987.17
64848,1021,1671,714,1069,1134,9,3173.19
64849,63,1251,1022,576,233,7,746.22
64850,691,1576,1187,1156,1025,8,514.19
64851,1360,215,515,1073,1450,6,1817.52
64852,685,1195,1028,1102,178,4,4493.51
64853,196,1864,1361,678,268,5,1931.08
64854,814,446,1372,762,456,8,2863.13
64855,1175,1724,56,808,20,1,82.2
64856,693,882,1263,1197,529,6,1769.94
64857,979,565,1220,361,789,4,2782.19
64858,759,873,873,457,735,1,3151.33
64859,1561,1786,1436,829,467,10,494.86
64860,861,320,1011,727,634,6,624.06
64861,886,804,1051,134,1207,9,98.83
64862,20,80,438,862,300,5,3802.48
64863,1325,537,466,221,1400,3,4542.72
64864,782,1757,1382,1178,1020,9,2694.87
64865,737,889,607,31,1455,5,399.68
64866,1030,236,31,664,444,8,1428.11
64867,421,68,467,776,57,8,1139.68
64868,1148,889,1654,919,321,8,4261.9
64869,1591,528,1597,175,859,10,1022.63
64870,182,880,362,759,241,8,2016.58
64871,976,1351,1661,137,743,10,4483.15
64872,207,1957,1636,462,110,10,3111.36
64873,179,803,1652,247,1073,2,2860.95
64874,1287,1598,1509,689,310,9,1760.35
64875,197,1189,709,1115,967,4,2636.6
64876,161,98,1505,890,75,1,940.69
64877,1458,473,853,861,892,9,3542.27
64878,1521,2000,537,427,1367,2,240.86
64879,603,1618,459,571,1035,2,1650.2
64880,1619,1206,979,470,1106,9,2651.8
64881,141,1897,1281,257,106,9,2254.94
64882,362,394,1725,104,675,3,1317.61
64883,551,932,99,927,431,9,3918.21
64884,241,1621,109,1200,1327,4,4877.52
64885,415,135,101,5,1026,3,1851.22
64886,617,1021,1017,139,883,4,414.04
64887,256,543,1542,965,865,3,4678.62
64888,229,120,902,284,778,9,2649.6
64889,337,1736,1334,523,812,8,3483.22
64890,331,1845,286,415,231,3,1771.07
64891,401,1296,1022,1099,965,3,1522.69
64892,1672,231,695,953,1323,1,1673.76
64893,200,460,427,120,569,1,4030.65
64894,1523,217,1168,1003,1093,6,4232.49
64895,1316,52,374,131,748,8,2320.64
64896,16,1406,343,958,1302,8,1399.42
64897,1754,1139,1060,574,1374,2,583.78
64898,242,695,156,63,1257,2,1403.07
64899,1318,1351,1427,792,1415,6,3000.3
64900,733,152,131,276,669,10,3598.94
64901,319,1568,89,779,1239,9,2677.72
64902,688,1729,543,472,318,1,2689.26
64903,745,1058,275,708,402,2,1948.42
64904,1186,162,1285,1054,136,3,3432.56
64905,585,1077,1777,91,271,1,2037.13
64906,1163,1649,1610,133,864,8,628.78
64907,974,495,1448,749,904,4,3560.25
64908,559,229,1606,643,1154,3,2673.16
64909,226,252,498,631,1047,7,3245.77
64910,26,83,1701,1028,555,8,3638.45
64911,1224,1367,1754,1052,470,8,4951.22
64912,670,69,160,399,573,3,764.57
64913,1351,803,822,93,656,3,1830.74
64914,305,1310,31,204,632,8,4454.74
64915,228,1630,1021,1016,973,1,2314.69
64916,352,726,120,154,400,5,3970.66
64917,1706,1033,1051,905,110,10,3336.6
64918,389,336,498,466,275,7,993.11
64919,1204,1563,1268,859,774,9,2303.2
64920,1431,1945,708,281,229,10,559.13
64921,1308,734,666,645,596,3,694.12
64922,1265,517,744,120,212,10,4836.44
64923,1658,814,1448,876,1030,5,1601.36
64924,1199,825,910,538,222,9,1640.48
64925,1525,925,248,338,44,6,2839.71
64926,1283,1953,386,1151,734,9,1921.72
64927,842,588,1223,1023,956,6,4448.26
64928,130,1775,566,875,1140,10,3353.07
64929,1077,439,1681,1143,1127,8,127.02
64930,19,1160,506,312,1434,5,1181.33
64931,1198,1119,1279,729,1159,7,2630.98
64932,1389,7,31,521,46,10,4442.26
64933,1071,1219,355,1072,1226,8,1781.03
64934,728,541,1477,956,995,7,4054.8
64935,1406,1573,369,215,104,8,4703.33
64936,1351,1342,620,336,74,8,2727.8
64937,962,1750,912,89,382,9,4289.34
64938,1704,342,155,651,1302,6,4212.81
64939,1370,952,316,1191,1312,9,4676.87
64940,1515,519,1745,1167,524,9,4663.49
64941,1710,1431,71,436,1402,9,2002.04
64942,692,674,1653,18,1009,4,2064.18
64943,1587,1093,1035,726,673,2,2668.2
64944,339,1934,820,350,647,1,2910.16
64945,1797,804,907,992,773,10,453.8
64946,1413,51,1778,632,537,6,1064.28
64947,1248,1711,1135,1002,835,10,152.81
64948,275,708,1405,773,1035,10,3746.73
64949,1092,1544,1322,756,259,5,2208.65
64950,1728,13,1665,319,986,7,3164.96
64951,1415,166,1014,647,1204,2,3804.17
64952,468,1785,102,1117,633,7,1753.13
64953,1033,1704,846,807,1077,4,3629.18
64954,964,308,1464,644,1182,9,3338.19
64955,761,1625,1337,748,1472,9,2630.75
64956,1166,709,724,1177,845,1,4213.43
64957,75,1541,1586,269,125,4,430.15
64958,1201,1892,1280,545,313,8,3185.72
64959,671,860,1383,735,873,3,1857.36
64960,1420,429,836,883,332,2,1904.12
64961,840,306,474,794,7,10,1289.59
64962,612,257,593,1014,99,4,1594.87
64963,1638,201,796,1019,510,5,4482.34
64964,1019,1145,1215,721,48,2,930.72
64965,1356,1307,969,12,1330,2,3936.47
64966,1388,1611,401,98,72,6,342.3
64967,1728,1132,1242,194,299,2,2166.38
64968,1623,1360,1481,543,1266,6,687.98
64969,7,974,1794,415,744,3,1084.11
64970,1162,561,579,421,1388,3,709.62
64971,538,1812,258,831,310,8,691.75
64972,1091,1948,1413,659,531,4,1830.14
64973,913,1347,1742,945,398,3,4971.25
64974,284,1222,1096,1027,1167,7,2924.39
64975,1598,239,1784,914,248,4,579.97
64976,1348,386,1106,341,432,1,4033.62
64977,1176,1599,873,1174,924,4,708.22
64978,510,161,1461,1115,400,4,1861.45
64979,958,1764,824,165,679,4,2295.15
64980,1236,78,1735,904,55,3,3742.34
64981,1552,1241,1167,311,1034,7,4960.85
64982,147,1403,1313,806,981,10,1536.6
64983,1519,1973,670,159,226,7,498.47
64984,232,1940,4,1079,333,2,3175.64
64985,1381,1721,1644,1185,1478,7,2849.13
64986,986,216,1361,432,343,1,1637.56
64987,987,497,1209,1033,619,3,1611.75
64988,503,949,170,292,548,7,1673.29
64989,603,1687,1418,178,1452,3,4829.54
64990,671,1801,1617,297,328,6,4499.0
64991,1445,180,1466,798,1416,10,1741.97
64992,406,1446,1597,995,278,7,2977.95
64993,482,917,1602,412,740,6,2584.4
64994,1240,481,857,351,1330,9,994.71
64995,937,938,1675,709,1181,5,624.69
64996,300,1092,1162,1093,124,3,4218.61
64997,748,1086,399,679,363,10,4423.44
64998,364,456,789,849,879,5,3854.64
64999,652,1853,1453,1146,239,7,1855.4
65000,1593,1957,1546,238,463,7,2270.54
65001,256,234,518,666,785,6,1434.5
65002,381,461,889,249,981,7,3274.14
